ticket_nro,fecha_hora,dni_cliente,sucursal,canal,empleado_id,metodo_pago_id,sku_variante,cantidad,costo_unitario_historico,precio_unitario_cobrado,promocion_id,subtotal
78,2024-08-28 21:32:00,17779366,Tienda Online,Web,4,3,REM-BLA-S,1,13071.19,32677.97,,32677.97
78,2024-08-28 21:32:00,17779366,Tienda Online,Web,4,3,GOR-GRI-L,1,11486.7,28716.74,,28716.74
78,2024-08-28 21:32:00,17779366,Tienda Online,Web,4,3,JOG-ÍND-L,1,16544.66,41361.66,,41361.66
78,2024-08-28 21:32:00,17779366,Tienda Online,Web,4,3,CHU-VER-L,2,13529.35,33823.38,,67646.76
79,2024-02-17 11:04:00,26161813,Norte,Presencial,5,1,CHU-ÍND-XXL,1,13529.35,33823.38,,33823.38
79,2024-02-17 11:04:00,26161813,Norte,Presencial,5,1,BUZ-NEG-unico,1,11827.69,29569.23,,29569.23
80,2024-07-03 05:48:00,32770212,Tienda Online,Web,10,1,GOR-ROJ-L,1,11486.7,28716.74,,28716.74
80,2024-07-03 05:48:00,32770212,Tienda Online,Web,10,1,BUZ-AZU-L,1,11827.69,29569.23,,29569.23
80,2024-07-03 05:48:00,32770212,Tienda Online,Web,10,1,CAM-CEL-unico,1,14680.23,36700.58,,36700.58
80,2024-07-03 05:48:00,32770212,Tienda Online,Web,10,1,CAM-CEL-S,1,14680.23,36700.58,,36700.58
80,2024-07-03 05:48:00,32770212,Tienda Online,Web,10,1,REM-TUR-S,1,13673.12,34182.8,,34182.8
81,2025-04-21 09:49:00,43250363,Norte,Presencial,3,5,CHU-VER-L,1,13529.35,33823.38,,33823.38
81,2025-04-21 09:49:00,43250363,Norte,Presencial,3,5,CHU-ÍND-XL,1,13529.35,33823.38,,33823.38
81,2025-04-21 09:49:00,43250363,Norte,Presencial,3,5,JOG-AZU-unico,1,16544.66,33916.56,10.0,33916.56
81,2025-04-21 09:49:00,43250363,Norte,Presencial,3,5,BUZ-AZU-M,1,11827.69,29569.23,,29569.23
81,2025-04-21 09:49:00,43250363,Norte,Presencial,3,5,GOR-GRI-unico,1,11486.7,28716.74,,28716.74
82,2025-11-05 13:30:00,27579520,Tienda Online,Web,10,1,SWE-AZU-S,1,13010.13,32525.33,,32525.33
83,2024-10-20 07:51:00,38778283,Tienda Online,Web,4,3,CHU-ÍND-XL,1,13529.35,33823.38,,33823.38
83,2024-10-20 07:51:00,38778283,Tienda Online,Web,4,3,GOR-GRI-XXL,1,11486.7,28716.74,,28716.74
83,2024-10-20 07:51:00,38778283,Tienda Online,Web,4,3,GOR-ROJ-L,1,11486.7,28716.74,,28716.74
83,2024-10-20 07:51:00,38778283,Tienda Online,Web,4,3,SWE-MAR-S,1,13010.13,32525.33,,32525.33
83,2024-10-20 07:51:00,38778283,Tienda Online,Web,4,3,SWE-MAR-S,1,13010.13,32525.33,,32525.33
84,2024-11-12 15:02:00,29674861,Tienda Online,Web,6,5,CHU-VER-S,1,13529.35,33823.38,,33823.38
85,2025-03-01 05:59:00,29142751,Tienda Online,Web,9,2,CAM-BLA-S,1,14680.23,36700.58,,36700.58
85,2025-03-01 05:59:00,29142751,Tienda Online,Web,9,2,MUS-CEL-XXL,1,12928.22,32320.56,,32320.56
85,2025-03-01 05:59:00,29142751,Tienda Online,Web,9,2,CAM-BEI-unico,2,14680.23,36700.58,,73401.16
86,2024-12-12 03:55:00,41561757,Tienda Online,Web,3,1,GOR-ROJ-unico,1,11486.7,28716.74,,28716.74
86,2024-12-12 03:55:00,41561757,Tienda Online,Web,3,1,JOG-AZU-L,2,16544.66,41361.66,,82723.32
87,2025-07-24 12:29:00,35821297,Centro,Presencial,1,4,JOG-CEL-XXL,1,16544.66,41361.66,,41361.66
87,2025-07-24 12:29:00,35821297,Centro,Presencial,1,4,GOR-ROJ-unico,1,11486.7,28716.74,,28716.74
87,2025-07-24 12:29:00,35821297,Centro,Presencial,1,4,JOG-CEL-L,1,16544.66,41361.66,,41361.66
87,2025-07-24 12:29:00,35821297,Centro,Presencial,1,4,JOG-CEL-XXL,1,16544.66,41361.66,,41361.66
88,2024-08-27 16:05:00,16859215,Shopping,Presencial,9,5,SWE-MAR-M,1,13010.13,32525.33,,32525.33
88,2024-08-27 16:05:00,16859215,Shopping,Presencial,9,5,CIN-MAR-unico,1,13257.96,33144.89,,33144.89
89,2024-11-05 22:09:00,26591977,Centro,Presencial,3,1,CAM-BEI-XXL,1,14680.23,36700.58,,36700.58
89,2024-11-05 22:09:00,26591977,Centro,Presencial,3,1,JEA-NEG-M,1,8748.58,21871.44,,21871.44
89,2024-11-05 22:09:00,26591977,Centro,Presencial,3,1,MUS-CEL-L,1,12928.22,32320.56,,32320.56
90,2025-01-14 22:53:00,12090484,Shopping,Presencial,7,5,JOG-ÍND-M,1,16544.66,41361.66,,41361.66
90,2025-01-14 22:53:00,12090484,Shopping,Presencial,7,5,CAM-BEI-S,1,14680.23,36700.58,,36700.58
91,2024-10-13 01:07:00,22588451,Centro,Presencial,4,3,REM-BLA-S,2,13071.19,32677.97,,65355.94
91,2024-10-13 01:07:00,22588451,Centro,Presencial,4,3,JOG-CEL-XXL,1,16544.66,41361.66,,41361.66
91,2024-10-13 01:07:00,22588451,Centro,Presencial,4,3,SWE-MAR-M,1,13010.13,32525.33,,32525.33
92,2025-02-11 09:25:00,25863159,Centro,Presencial,8,1,REM-TUR-XXL,1,13673.12,34182.8,,34182.8
92,2025-02-11 09:25:00,25863159,Centro,Presencial,8,1,CHU-NEG-S,1,13529.35,33823.38,,33823.38
92,2025-02-11 09:25:00,25863159,Centro,Presencial,8,1,MUS-AZU-XXL,1,12928.22,32320.56,,32320.56
92,2025-02-11 09:25:00,25863159,Centro,Presencial,8,1,JEA-NEG-XXL,1,8748.58,21871.44,,21871.44
92,2025-02-11 09:25:00,25863159,Centro,Presencial,8,1,CIN-ROS-unico,1,13257.96,33144.89,,33144.89
93,2025-08-23 07:22:00,23369226,Tienda Online,Web,6,2,REM-TUR-M,1,13673.12,34182.8,,34182.8
93,2025-08-23 07:22:00,23369226,Tienda Online,Web,6,2,MUS-CEL-S,2,12928.22,32320.56,,64641.12
93,2025-08-23 07:22:00,23369226,Tienda Online,Web,6,2,CAM-BLA-L,1,14680.23,36700.58,,36700.58
93,2025-08-23 07:22:00,23369226,Tienda Online,Web,6,2,JEA-LAV-S,1,8748.58,21871.44,,21871.44
93,2025-08-23 07:22:00,23369226,Tienda Online,Web,6,2,REM-CEL-XXL,1,13673.12,34182.8,,34182.8
94,2025-01-01 08:07:00,13447833,Centro,Presencial,1,3,CIN-ROS-L,1,13257.96,33144.89,,33144.89
94,2025-01-01 08:07:00,13447833,Centro,Presencial,1,3,MUS-AZU-M,1,12928.22,32320.56,,32320.56
95,2025-05-02 15:18:00,16065254,Norte,Presencial,9,3,JEA-NEG-L,2,8748.58,21871.44,,43742.88
95,2025-05-02 15:18:00,16065254,Norte,Presencial,9,3,REM-CEL-S,1,13673.12,34182.8,,34182.8
95,2025-05-02 15:18:00,16065254,Norte,Presencial,9,3,GOR-ROJ-XXL,1,11486.7,28716.74,,28716.74
95,2025-05-02 15:18:00,16065254,Norte,Presencial,9,3,CAM-CEL-S,1,14680.23,36700.58,,36700.58
95,2025-05-02 15:18:00,16065254,Norte,Presencial,9,3,REM-CEL-XXL,1,13673.12,34182.8,,34182.8
96,2025-05-05 13:42:00,14310325,Tienda Online,Web,8,1,REM-VIO-XL,1,13071.19,32677.97,,32677.97
96,2025-05-05 13:42:00,14310325,Tienda Online,Web,8,1,CHU-NEG-M,1,13529.35,33823.38,,33823.38
96,2025-05-05 13:42:00,14310325,Tienda Online,Web,8,1,REM-VIO-XXL,1,13071.19,32677.97,,32677.97
96,2025-05-05 13:42:00,14310325,Tienda Online,Web,8,1,SWE-MAR-XXL,1,13010.13,32525.33,,32525.33
97,2025-07-15 11:05:00,26431104,Shopping,Presencial,9,5,JOG-ÍND-XXL,1,16544.66,41361.66,,41361.66
97,2025-07-15 11:05:00,26431104,Shopping,Presencial,9,5,SWE-MAR-L,1,13010.13,32525.33,,32525.33
97,2025-07-15 11:05:00,26431104,Shopping,Presencial,9,5,GOR-GRI-XXL,1,11486.7,28716.74,,28716.74
97,2025-07-15 11:05:00,26431104,Shopping,Presencial,9,5,JEA-NEG-XL,1,8748.58,21871.44,,21871.44
97,2025-07-15 11:05:00,26431104,Shopping,Presencial,9,5,JOG-AZU-XL,1,16544.66,20680.83,11.0,20680.83
98,2024-11-16 22:42:00,16951572,Tienda Online,Web,3,3,REM-VIO-XXL,1,13071.19,32677.97,,32677.97
98,2024-11-16 22:42:00,16951572,Tienda Online,Web,3,3,REM-BLA-unico,1,13071.19,32677.97,,32677.97
98,2024-11-16 22:42:00,16951572,Tienda Online,Web,3,3,REM-BLA-S,1,13071.19,32677.97,,32677.97
98,2024-11-16 22:42:00,16951572,Tienda Online,Web,3,3,JOG-CEL-XXL,1,16544.66,41361.66,,41361.66
99,2025-07-23 02:02:00,39559360,Centro,Presencial,9,5,JOG-CEL-unico,1,16544.66,41361.66,,41361.66
99,2025-07-23 02:02:00,39559360,Centro,Presencial,9,5,CIN-ROS-XXL,1,13257.96,33144.89,,33144.89
99,2025-07-23 02:02:00,39559360,Centro,Presencial,9,5,GOR-GRI-XXL,1,11486.7,28716.74,,28716.74
99,2025-07-23 02:02:00,39559360,Centro,Presencial,9,5,CHU-VER-XL,1,13529.35,33823.38,,33823.38
100,2024-12-26 03:32:00,18494838,Norte,Presencial,4,5,MUS-AZU-S,1,12928.22,32320.56,,32320.56
100,2024-12-26 03:32:00,18494838,Norte,Presencial,4,5,BUZ-NEG-S,1,11827.69,29569.23,,29569.23
101,2024-10-12 19:35:00,31231220,Tienda Online,Web,9,4,SWE-AZU-XXL,1,13010.13,32525.33,,32525.33
101,2024-10-12 19:35:00,31231220,Tienda Online,Web,9,4,BUZ-NEG-S,1,11827.69,29569.23,,29569.23
101,2024-10-12 19:35:00,31231220,Tienda Online,Web,9,4,GOR-ROJ-XXL,1,11486.7,28716.74,,28716.74
101,2024-10-12 19:35:00,31231220,Tienda Online,Web,9,4,CHU-ÍND-unico,1,13529.35,33823.38,,33823.38
101,2024-10-12 19:35:00,31231220,Tienda Online,Web,9,4,CHU-ÍND-unico,1,13529.35,33823.38,,33823.38
102,2024-11-12 11:35:00,37406784,Tienda Online,Web,3,1,GOR-ROJ-XXL,1,11486.7,28716.74,,28716.74
102,2024-11-12 11:35:00,37406784,Tienda Online,Web,3,1,MUS-CEL-S,1,12928.22,32320.56,,32320.56
102,2024-11-12 11:35:00,37406784,Tienda Online,Web,3,1,REM-CEL-XXL,1,13673.12,34182.8,,34182.8
102,2024-11-12 11:35:00,37406784,Tienda Online,Web,3,1,CAM-BLA-S,1,14680.23,36700.58,,36700.58
102,2024-11-12 11:35:00,37406784,Tienda Online,Web,3,1,JOG-ÍND-M,1,16544.66,41361.66,,41361.66
103,2024-06-10 12:37:00,40890427,Centro,Presencial,10,3,MUS-CEL-unico,1,12928.22,32320.56,,32320.56
103,2024-06-10 12:37:00,40890427,Centro,Presencial,10,3,REM-VIO-L,1,13071.19,32677.97,,32677.97
104,2024-10-05 15:07:00,21756850,Tienda Online,Web,8,4,CHU-ÍND-unico,1,13529.35,33823.38,,33823.38
104,2024-10-05 15:07:00,21756850,Tienda Online,Web,8,4,CAM-BEI-L,1,14680.23,36700.58,,36700.58
104,2024-10-05 15:07:00,21756850,Tienda Online,Web,8,4,JOG-ÍND-XXL,1,16544.66,41361.66,,41361.66
104,2024-10-05 15:07:00,21756850,Tienda Online,Web,8,4,GOR-ROJ-unico,1,11486.7,28716.74,,28716.74
105,2025-05-13 17:59:00,39251746,Shopping,Presencial,1,3,REM-TUR-M,1,13673.12,34182.8,,34182.8
106,2024-08-04 04:41:00,36674654,Centro,Presencial,5,3,CIN-ROS-S,1,13257.96,33144.89,,33144.89
106,2024-08-04 04:41:00,36674654,Centro,Presencial,5,3,MUS-AZU-XXL,1,12928.22,32320.56,,32320.56
106,2024-08-04 04:41:00,36674654,Centro,Presencial,5,3,GOR-GRI-L,1,11486.7,28716.74,,28716.74
106,2024-08-04 04:41:00,36674654,Centro,Presencial,5,3,BUZ-NEG-S,1,11827.69,29569.23,,29569.23
107,2024-12-28 02:27:00,26723413,Centro,Presencial,7,1,BUZ-AZU-M,1,11827.69,29569.23,,29569.23
107,2024-12-28 02:27:00,26723413,Centro,Presencial,7,1,JOG-AZU-XL,1,16544.66,41361.66,,41361.66
107,2024-12-28 02:27:00,26723413,Centro,Presencial,7,1,JOG-ÍND-M,1,16544.66,41361.66,,41361.66
108,2025-02-18 00:42:00,38870188,Tienda Online,Web,3,3,CAM-CEL-S,1,14680.23,36700.58,,36700.58
108,2025-02-18 00:42:00,38870188,Tienda Online,Web,3,3,JOG-CEL-XL,1,16544.66,41361.66,,41361.66
108,2025-02-18 00:42:00,38870188,Tienda Online,Web,3,3,MUS-AZU-S,1,12928.22,32320.56,,32320.56
108,2025-02-18 00:42:00,38870188,Tienda Online,Web,3,3,BUZ-AZU-unico,1,11827.69,29569.23,,29569.23
108,2025-02-18 00:42:00,38870188,Tienda Online,Web,3,3,REM-BLA-unico,1,13071.19,32677.97,,32677.97
109,2024-11-13 11:35:00,12667017,Shopping,Presencial,3,3,CAM-BLA-S,1,14680.23,36700.58,,36700.58
110,2024-12-23 11:59:00,28981002,Norte,Presencial,4,2,JEA-LAV-S,1,8748.58,21871.44,,21871.44
110,2024-12-23 11:59:00,28981002,Norte,Presencial,4,2,CIN-ROS-unico,1,13257.96,33144.89,,33144.89
111,2024-03-18 06:02:00,36952077,Tienda Online,Web,8,4,JOG-ÍND-XL,1,16544.66,41361.66,,41361.66
111,2024-03-18 06:02:00,36952077,Tienda Online,Web,8,4,BUZ-NEG-unico,1,11827.69,29569.23,,29569.23
111,2024-03-18 06:02:00,36952077,Tienda Online,Web,8,4,SWE-MAR-XXL,1,13010.13,32525.33,,32525.33
111,2024-03-18 06:02:00,36952077,Tienda Online,Web,8,4,SWE-MAR-S,1,13010.13,32525.33,,32525.33
111,2024-03-18 06:02:00,36952077,Tienda Online,Web,8,4,JOG-ÍND-L,1,16544.66,41361.66,,41361.66
112,2025-03-28 21:33:00,32292589,Shopping,Presencial,10,3,CHU-NEG-XXL,1,13529.35,20294.03,7.0,20294.03
113,2024-10-20 02:37:00,37011889,Norte,Presencial,10,1,BUZ-AZU-L,1,11827.69,29569.23,,29569.23
113,2024-10-20 02:37:00,37011889,Norte,Presencial,10,1,CIN-MAR-S,1,13257.96,33144.89,,33144.89
113,2024-10-20 02:37:00,37011889,Norte,Presencial,10,1,REM-CEL-S,1,13673.12,34182.8,,34182.8
113,2024-10-20 02:37:00,37011889,Norte,Presencial,10,1,CIN-MAR-M,1,13257.96,33144.89,,33144.89
114,2024-07-11 10:58:00,29955030,Centro,Presencial,9,4,MUS-AZU-S,1,12928.22,32320.56,,32320.56
114,2024-07-11 10:58:00,29955030,Centro,Presencial,9,4,CHU-NEG-XL,2,13529.35,33823.38,,67646.76
114,2024-07-11 10:58:00,29955030,Centro,Presencial,9,4,REM-BLA-unico,1,13071.19,32677.97,,32677.97
114,2024-07-11 10:58:00,29955030,Centro,Presencial,9,4,JEA-LAV-S,1,8748.58,21871.44,,21871.44
115,2025-03-24 14:59:00,26365398,Norte,Presencial,10,5,JOG-AZU-unico,1,16544.66,41361.66,,41361.66
115,2025-03-24 14:59:00,26365398,Norte,Presencial,10,5,SWE-AZU-M,1,13010.13,32525.33,,32525.33
115,2025-03-24 14:59:00,26365398,Norte,Presencial,10,5,CHU-NEG-S,1,13529.35,20294.03,7.0,20294.03
116,2024-10-17 08:36:00,32808641,Shopping,Presencial,3,5,JOG-CEL-S,1,16544.66,41361.66,,41361.66
116,2024-10-17 08:36:00,32808641,Shopping,Presencial,3,5,SWE-MAR-L,1,13010.13,32525.33,,32525.33
117,2025-02-05 04:24:00,13597644,Shopping,Presencial,5,1,CIN-MAR-XL,1,13257.96,33144.89,,33144.89
117,2025-02-05 04:24:00,13597644,Shopping,Presencial,5,1,GOR-GRI-unico,1,11486.7,28716.74,,28716.74
117,2025-02-05 04:24:00,13597644,Shopping,Presencial,5,1,CIN-ROS-L,2,13257.96,33144.89,,66289.78
118,2025-06-23 03:11:00,37011889,Norte,Presencial,9,4,JEA-LAV-M,2,8748.58,21871.44,,43742.88
118,2025-06-23 03:11:00,37011889,Norte,Presencial,9,4,CHU-NEG-XL,2,13529.35,33823.38,,67646.76
118,2025-06-23 03:11:00,37011889,Norte,Presencial,9,4,CAM-BEI-S,1,14680.23,36700.58,,36700.58
119,2024-05-20 05:17:00,38751707,Shopping,Presencial,2,3,REM-CEL-unico,1,13673.12,34182.8,,34182.8
119,2024-05-20 05:17:00,38751707,Shopping,Presencial,2,3,SWE-MAR-XXL,1,13010.13,32525.33,,32525.33
119,2024-05-20 05:17:00,38751707,Shopping,Presencial,2,3,MUS-CEL-unico,1,12928.22,32320.56,,32320.56
119,2024-05-20 05:17:00,38751707,Shopping,Presencial,2,3,SWE-MAR-XXL,1,13010.13,31725.33,12.0,31725.33
119,2024-05-20 05:17:00,38751707,Shopping,Presencial,2,3,REM-CEL-S,1,13673.12,34182.8,,34182.8
120,2024-08-31 15:09:00,16659452,Centro,Presencial,8,3,CIN-MAR-M,1,13257.96,33144.89,,33144.89
120,2024-08-31 15:09:00,16659452,Centro,Presencial,8,3,JEA-LAV-L,1,8748.58,21871.44,,21871.44
120,2024-08-31 15:09:00,16659452,Centro,Presencial,8,3,BUZ-AZU-M,2,11827.69,29569.23,,59138.46
121,2025-04-17 09:37:00,16065254,Centro,Presencial,9,4,CIN-MAR-L,1,13257.96,33144.89,,33144.89
121,2025-04-17 09:37:00,16065254,Centro,Presencial,9,4,REM-VIO-L,1,13071.19,32677.97,,32677.97
122,2025-07-21 03:30:00,29586497,Centro,Presencial,2,5,JOG-ÍND-XL,2,16544.66,41361.66,,82723.32
122,2025-07-21 03:30:00,29586497,Centro,Presencial,2,5,MUS-CEL-S,1,12928.22,32320.56,,32320.56
122,2025-07-21 03:30:00,29586497,Centro,Presencial,2,5,REM-BLA-XL,2,13071.19,32677.97,,65355.94
123,2024-08-15 15:23:00,19104260,Norte,Presencial,1,3,JOG-CEL-XXL,1,16544.66,41361.66,,41361.66
123,2024-08-15 15:23:00,19104260,Norte,Presencial,1,3,REM-BLA-unico,1,13071.19,32677.97,,32677.97
123,2024-08-15 15:23:00,19104260,Norte,Presencial,1,3,REM-CEL-XXL,1,13673.12,34182.8,,34182.8
123,2024-08-15 15:23:00,19104260,Norte,Presencial,1,3,REM-BLA-S,1,13071.19,32677.97,,32677.97
123,2024-08-15 15:23:00,19104260,Norte,Presencial,1,3,SWE-MAR-L,1,13010.13,32525.33,,32525.33
124,2024-05-29 04:41:00,14667767,Tienda Online,Web,8,3,CIN-ROS-unico,1,13257.96,33144.89,,33144.89
124,2024-05-29 04:41:00,14667767,Tienda Online,Web,8,3,REM-TUR-M,2,13673.12,33382.8,12.0,66765.6
125,2024-06-02 18:43:00,34296024,Norte,Presencial,9,5,CHU-VER-L,1,13529.35,33823.38,,33823.38
125,2024-06-02 18:43:00,34296024,Norte,Presencial,9,5,JEA-NEG-M,1,8748.58,21871.44,,21871.44
126,2025-09-29 15:36:00,31169695,Centro,Presencial,8,1,BUZ-AZU-M,1,11827.69,19220.0,8.0,19220.0
126,2025-09-29 15:36:00,31169695,Centro,Presencial,8,1,REM-TUR-M,1,13673.12,34182.8,,34182.8
126,2025-09-29 15:36:00,31169695,Centro,Presencial,8,1,JOG-ÍND-M,1,16544.66,41361.66,,41361.66
126,2025-09-29 15:36:00,31169695,Centro,Presencial,8,1,CAM-BLA-S,2,14680.23,23855.38,8.0,47710.76
126,2025-09-29 15:36:00,31169695,Centro,Presencial,8,1,JOG-AZU-unico,1,16544.66,26885.08,8.0,26885.08
127,2025-01-17 08:39:00,35909306,Tienda Online,Web,6,1,JEA-NEG-M,1,8748.58,21871.44,,21871.44
127,2025-01-17 08:39:00,35909306,Tienda Online,Web,6,1,SWE-MAR-S,1,13010.13,32525.33,,32525.33
127,2025-01-17 08:39:00,35909306,Tienda Online,Web,6,1,BUZ-AZU-L,1,11827.69,29569.23,,29569.23
128,2024-12-06 04:33:00,16778091,Shopping,Presencial,9,3,CIN-TUR-XL,1,13257.96,33144.89,,33144.89
128,2024-12-06 04:33:00,16778091,Shopping,Presencial,9,3,GOR-GRI-unico,1,11486.7,28716.74,,28716.74
129,2024-07-05 04:36:00,31169695,Centro,Presencial,1,4,REM-CEL-S,1,13673.12,34182.8,,34182.8
129,2024-07-05 04:36:00,31169695,Centro,Presencial,1,4,CHU-NEG-XXL,1,13529.35,33823.38,,33823.38
130,2025-07-10 16:09:00,30090967,Centro,Presencial,4,1,CHU-ÍND-unico,1,13529.35,33823.38,,33823.38
130,2025-07-10 16:09:00,30090967,Centro,Presencial,4,1,JOG-AZU-XL,1,16544.66,41361.66,,41361.66
130,2025-07-10 16:09:00,30090967,Centro,Presencial,4,1,JOG-AZU-unico,1,16544.66,20680.83,11.0,20680.83
131,2025-01-11 17:43:00,26852461,Shopping,Presencial,7,1,CAM-BLA-L,1,14680.23,36700.58,,36700.58
131,2025-01-11 17:43:00,26852461,Shopping,Presencial,7,1,MUS-AZU-S,1,12928.22,32320.56,,32320.56
132,2025-11-07 10:05:00,26654221,Tienda Online,Web,10,4,GOR-ROJ-XL,1,11486.7,28716.74,,28716.74
132,2025-11-07 10:05:00,26654221,Tienda Online,Web,10,4,GOR-GRI-M,1,11486.7,28716.74,,28716.74
133,2025-03-21 09:22:00,30643479,Tienda Online,Web,2,1,JOG-CEL-XL,1,16544.66,41361.66,,41361.66
133,2025-03-21 09:22:00,30643479,Tienda Online,Web,2,1,MUS-CEL-unico,2,12928.22,19392.34,7.0,38784.68
133,2025-03-21 09:22:00,30643479,Tienda Online,Web,2,1,REM-CEL-unico,1,13673.12,34182.8,,34182.8
133,2025-03-21 09:22:00,30643479,Tienda Online,Web,2,1,SWE-MAR-M,1,13010.13,32525.33,,32525.33
134,2025-08-03 01:06:00,29955030,Tienda Online,Web,8,2,JOG-ÍND-L,1,16544.66,41361.66,,41361.66
134,2025-08-03 01:06:00,29955030,Tienda Online,Web,8,2,BUZ-AZU-M,1,11827.69,29569.23,,29569.23
134,2025-08-03 01:06:00,29955030,Tienda Online,Web,8,2,JOG-CEL-XL,1,16544.66,41361.66,,41361.66
135,2025-10-27 09:30:00,30301581,Tienda Online,Web,1,1,CAM-BLA-M,1,14680.23,36700.58,,36700.58
135,2025-10-27 09:30:00,30301581,Tienda Online,Web,1,1,BUZ-NEG-S,1,11827.69,29569.23,,29569.23
135,2025-10-27 09:30:00,30301581,Tienda Online,Web,1,1,CIN-TUR-XL,1,13257.96,33144.89,,33144.89
135,2025-10-27 09:30:00,30301581,Tienda Online,Web,1,1,JOG-ÍND-XL,1,16544.66,41361.66,,41361.66
136,2025-09-18 09:44:00,13463607,Centro,Presencial,4,4,JEA-LAV-S,1,8748.58,21871.44,,21871.44
136,2025-09-18 09:44:00,13463607,Centro,Presencial,4,4,REM-BLA-XL,1,13071.19,32677.97,,32677.97
136,2025-09-18 09:44:00,13463607,Centro,Presencial,4,4,CHU-NEG-unico,1,13529.35,33823.38,,33823.38
136,2025-09-18 09:44:00,13463607,Centro,Presencial,4,4,BUZ-NEG-XL,1,11827.69,29569.23,,29569.23
137,2024-06-10 23:54:00,14792233,Centro,Presencial,6,2,CIN-MAR-S,1,13257.96,33144.89,,33144.89
137,2024-06-10 23:54:00,14792233,Centro,Presencial,6,2,CIN-MAR-S,1,13257.96,33144.89,,33144.89
138,2025-01-04 18:54:00,34218318,Tienda Online,Web,8,3,MUS-AZU-XXL,1,12928.22,32320.56,,32320.56
138,2025-01-04 18:54:00,34218318,Tienda Online,Web,8,3,REM-BLA-XL,1,13071.19,32677.97,,32677.97
138,2025-01-04 18:54:00,34218318,Tienda Online,Web,8,3,JOG-AZU-L,2,16544.66,41361.66,,82723.32
138,2025-01-04 18:54:00,34218318,Tienda Online,Web,8,3,GOR-GRI-XXL,1,11486.7,28716.74,,28716.74
138,2025-01-04 18:54:00,34218318,Tienda Online,Web,8,3,JOG-AZU-XXL,1,16544.66,41361.66,,41361.66
139,2025-08-11 02:31:00,42614267,Shopping,Presencial,2,3,JOG-CEL-S,1,16544.66,41361.66,,41361.66
139,2025-08-11 02:31:00,42614267,Shopping,Presencial,2,3,CIN-TUR-XL,1,13257.96,33144.89,,33144.89
139,2025-08-11 02:31:00,42614267,Shopping,Presencial,2,3,BUZ-AZU-unico,1,11827.69,29569.23,,29569.23
139,2025-08-11 02:31:00,42614267,Shopping,Presencial,2,3,MUS-AZU-XXL,1,12928.22,32320.56,,32320.56
139,2025-08-11 02:31:00,42614267,Shopping,Presencial,2,3,REM-VIO-M,1,13071.19,32677.97,,32677.97
140,2025-06-14 05:13:00,32292589,Shopping,Presencial,3,2,JOG-CEL-S,2,16544.66,41361.66,,82723.32
140,2025-06-14 05:13:00,32292589,Shopping,Presencial,3,2,CHU-VER-XL,1,13529.35,33823.38,,33823.38
141,2025-10-12 18:48:00,27579520,Tienda Online,Web,5,2,CAM-BEI-M,1,14680.23,36700.58,,36700.58
142,2025-08-17 05:15:00,13635366,Shopping,Presencial,10,5,CIN-MAR-unico,1,13257.96,33144.89,,33144.89
143,2024-03-24 01:33:00,44993998,Tienda Online,Web,5,5,JOG-ÍND-M,1,16544.66,41361.66,,41361.66
143,2024-03-24 01:33:00,44993998,Tienda Online,Web,5,5,REM-CEL-XXL,1,13673.12,34182.8,,34182.8
143,2024-03-24 01:33:00,44993998,Tienda Online,Web,5,5,SWE-MAR-S,1,13010.13,32525.33,,32525.33
143,2024-03-24 01:33:00,44993998,Tienda Online,Web,5,5,SWE-MAR-M,2,13010.13,32525.33,,65050.66
143,2024-03-24 01:33:00,44993998,Tienda Online,Web,5,5,CAM-BEI-unico,1,14680.23,36700.58,,36700.58
144,2025-02-19 10:09:00,11818787,Norte,Presencial,1,1,CAM-CEL-unico,1,14680.23,36700.58,,36700.58
144,2025-02-19 10:09:00,11818787,Norte,Presencial,1,1,SWE-AZU-S,1,13010.13,32525.33,,32525.33
144,2025-02-19 10:09:00,11818787,Norte,Presencial,1,1,GOR-GRI-S,1,11486.7,28716.74,,28716.74
144,2025-02-19 10:09:00,11818787,Norte,Presencial,1,1,JOG-CEL-S,2,16544.66,41361.66,,82723.32
145,2024-05-13 12:38:00,20267062,Norte,Presencial,2,5,CHU-ÍND-unico,1,13529.35,33023.38,12.0,33023.38
146,2024-10-24 13:06:00,27593354,Centro,Presencial,7,5,BUZ-AZU-M,1,11827.69,29569.23,,29569.23
146,2024-10-24 13:06:00,27593354,Centro,Presencial,7,5,JEA-LAV-L,1,8748.58,21871.44,,21871.44
146,2024-10-24 13:06:00,27593354,Centro,Presencial,7,5,CAM-BEI-XXL,2,14680.23,36700.58,,73401.16
147,2025-04-23 17:01:00,12497263,Norte,Presencial,8,3,CAM-CEL-S,2,14680.23,36700.58,,73401.16
147,2025-04-23 17:01:00,12497263,Norte,Presencial,8,3,JOG-CEL-unico,1,16544.66,41361.66,,41361.66
147,2025-04-23 17:01:00,12497263,Norte,Presencial,8,3,SWE-AZU-M,1,13010.13,32525.33,,32525.33
147,2025-04-23 17:01:00,12497263,Norte,Presencial,8,3,CAM-CEL-XL,1,14680.23,30094.48,10.0,30094.48
147,2025-04-23 17:01:00,12497263,Norte,Presencial,8,3,JOG-ÍND-XXL,1,16544.66,41361.66,,41361.66
148,2025-01-09 13:45:00,31625779,Shopping,Presencial,7,1,JOG-CEL-XL,1,16544.66,41361.66,,41361.66
